feed_id,agency,country,n_bus_trips,n_travel_times,n_distinct_travel_times,median_travel_time_s,temporal_resolution_s,share_travel_times_whole_minute,share_stop_times_whole_minute,timepoint_status,approximate_share,share_timepoints_whole_minute,share_approx_whole_minute,interpolation_basis,n_approx_testable,share_approx_on_line,n_timepoints_testable,share_timepoints_on_line,n_control_modes,has_control_baseline,bus_peak_to_peak_s,segregated_peak_to_peak_s,bus_exceeds_own_control
mdb-1021,Instituto Regulador del Transporte del Municipio de Managua,NI,7534,350666,317,88.0,1.0,0.016668282639320606,0.05768844221105528,not_declared,,,,,0,,0,,0,False,,,
mdb-1022,Nicaragua,NI,122,6124,154,68.0,1.0,0.008001306335728282,0.05722939582337,not_declared,,,,,0,,0,,0,False,,,
mdb-1023,MapaNica Estelí,NI,566,18888,108,53.0,1.0,0.013818297331639137,0.09509612419039787,not_declared,,,,,0,,0,,0,False,,,
mdb-1027,Republic of Serbia,RS,34120,879659,13,120.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,1,True,9.15920438427908,15.232815361077732,False
mdb-1029,Auckland Transport,NZ,14470,425759,683,62.0,1.0,0.02845036746140422,0.1438413105102486,declared,0.9833165249309492,1.0,0.12931526341442007,distance,14383,0.817353820482514,0,,1,True,12.013183100939044,0.5489510489510487,True
mdb-103,El Monte Transit,US,127,251,8,120.0,60.0,1.0,1.0,declared,0.9108884073672806,1.0,1.0,distance,0,,0,,0,False,3.75,,
mdb-1033,Transportes Sul do Tejo (TST),PT,635,17022,281,49.0,1.0,0.014745623311009282,0.053689754771478734,not_declared,,,,,0,,0,,0,False,,,
mdb-1041,Kauno viešasis transportas (KVT),LT,2424,69974,10,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,4.979781698902839,,
mdb-1042,Klaipėda Transport,LT,1869,41154,19,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,14.83438046712383,,
mdb-1043,Panevezio Autobusu Parkas,LT,1069,16728,6,120.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,3.5699546485260774,,
mdb-1044,Vilnius Transport,LT,8092,148450,12,120.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,13.168119465645436,,
mdb-1052,TRENITALIA,IT,139,394,18,1200.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,2.142857142857143,,
mdb-1053,Loudoun County Transit,US,1404,11972,304,79.0,1.0,0.12988640160374207,0.37387858851674644,declared,0.6372607655502392,1.0,0.017480056311590803,distance,8375,0.0911044776119403,0,,0,False,2.6909566517189836,,
mdb-1056,Ciotabus,FR,352,6180,8,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,7.1085714285714285,,
mdb-1059,Autolinee Varesine,IT,1405,34179,23,60.0,30.0,0.911261300798736,0.950974899148364,not_declared,,,,,0,,0,,0,False,1.9223681809888706,,
mdb-106,Beaumont Transit,US,126,1489,175,62.0,1.0,0.0819341840161182,0.25758513931888544,declared,0.7009287925696595,0.8322981366459627,0.012367491166077738,distance,1118,0.9373881932021467,0,,0,False,,,
mdb-1060,Shreveport and Bossier City,US,937,20963,181,53.0,1.0,0.03377379191909555,0.22136986301369863,declared,0.03168949771689498,0.2214467603508441,0.21902017291066284,distance,542,0.3892988929889299,16460,0.5998177399756986,0,False,0.3877793628150261,,
mdb-1062,Automobilistico,IT,3992,68545,16,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,1,True,1.724943451498907,0.06593406593406591,True
mdb-1066,Società Gestione Multipla (SGM),IT,958,12273,81,70.0,1.0,0.2555202476981993,0.2139671982465422,not_declared,,,,,0,,0,,0,False,0.29092526690391457,,
mdb-1067,Roseville Transit,US,124,73,3,600.0,300.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,0.0,,
mdb-1069,Transilien SNCF,FR,1017,5666,36,360.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,1,True,2.6580237358101106,10.813859683431827,False
mdb-107,Mountain Transit,US,96,755,5,120.0,60.0,1.0,1.0,declared,0.7950286806883365,1.0,1.0,distance,0,,0,,0,False,,,
mdb-1071,BayBus,NZ,1403,35941,267,50.0,1.0,0.027851200578726247,0.18776778063410454,declared,0.8346186803770351,1.0,0.026822381930184803,distance,30332,0.9752077014374259,0,,0,False,1.4048925613997916,,
mdb-1072,Wielicka Komunikacja Wewnątrzgminna,PL,71,1327,4,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,,,
mdb-1075,"Fluo Grand Est 67, CTS, DB AG, SBB, THURBO, Breisgau-S-Bahn GmbH, NVBW, Schwarzer Reisen, BBS Mittelschwaben, Probst, Brandner UA, Stadtbus Kempten, Gairing, RBI Regionalbus Isny, RBA Kempten, RBA Lindau, NeuBus, Schwabenbus Dillingen, Schweizerische Bundesbahnen SBB, Schweiz. Schifffahrtsgesellschaft Untersee und Rhein AG, Schweizerische Bodensee-Schiffahrtsgesellschaft AG, Politische Gemeinde Steckborn, SBB GmbH (Grenzverkehr), Bodensee-Schiffsbetriebe GmbH, PostAuto AG, SNCF, Scharnagel Omnibus",IT,3486,52017,72,60.0,60.0,0.9112021070034796,0.91358153078203,not_declared,,,,,0,,0,,1,True,2.7023636740617873,3.4252165982672143,False
mdb-1077,OVapi,DK,102774,1774039,691,63.0,1.0,0.7537387847730518,0.8311535314095685,declared,0.8878098171113824,0.9870171688215275,0.8114574550090762,distance,86134,0.19821441010518495,828,0.004830917874396135,3,True,7.260299421302882,4.090367508517961,True
mdb-1078,Entur,NO,58603,1290997,47,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,3,True,1.9179499624028273,1.553986710963455,True
mdb-1080,"Metro Transit, Intercity Transit, City of Seattle, Community Transit, Pierce Transit, Sound Transit, Washington State Ferries, SeattleCenterMonorail, Everett Transit, Seattle Children's Hospital",US,19728,632861,791,60.0,1.0,0.10741063203452259,0.27557003847297457,declared,0.8259297887080537,1.0,0.12289159268585964,distance,465251,0.8716993622797157,0,,1,True,9.596128343760924,0.18409090909090917,True
mdb-1082,Hofmann Omnibusverkehr GmbH,DE,3266,48938,34,120.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,1,True,2.9448456305599158,1.875,True
mdb-1085,Verkehrsverbund Pforzheim-Enzkreis (VPE),DE,3345,68563,22,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,2,True,0.3240968801313629,8.814285714285715,False
mdb-1086,Transperth,AU,21822,532785,57,60.0,60.0,1.0,1.0,declared,0.8709063922562867,1.0,1.0,stopcount,0,,0,,1,True,8.367577747871355,4.037583755969348,True
mdb-1088,Société des Transports Intercommunaux de Bruxelles/Maatschappij voor het Intercommunaal Vervoer te Brussel (STIB / MIVB),BE,10705,226704,314,87.0,1.0,0.10831745359587833,0.4295793335551727,not_declared,,,,,0,,0,,2,True,12.52487494917116,6.208285827870761,True
mdb-109,Bullhead Area Transit System,US,52,936,11,120.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,,,
mdb-1090,Public Transport Germany,FR,650243,11997670,373,60.0,1.0,0.9548114758949029,0.9544881314785805,not_declared,,,,,0,,0,,2,True,1.2929826872055128,0.34454058339627414,True
mdb-1091,"DPN, AVL, CFL, CFLBus, RGTR, TICE, TRAM",DE,14620,335126,345,65.0,5.0,0.2917469847161963,0.24122347800988156,not_declared,,,,,0,,0,,0,False,,,
mdb-1092,Swiss Federal Railways (SBB),DE,133548,1835060,57,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,2,True,3.6119249133139344,10.150931593887037,False
mdb-1098,Waltti - Hämeenlinna,FI,618,23471,101,45.0,5.0,0.09918622981551702,0.2283876322888566,declared,0.885577920730442,0.9873050417120058,0.13033086512325429,distance,16155,0.019746208604147324,28,0.0,0,False,7.2253086419753085,,
mdb-11,Amtrak,US,197,581,22,1800.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,,,
mdb-1103,"Transport for Greater Manchester Arriva in the North West, Atlantic Travel, Bestway Travel, Belle Vue Coaches, Blackburn Private Hire, The Burnley Bus Company, Bullocks Coaches, Cumfy Bus, D&G Bus, Don Fraser Coaches Ltd, Finch Coaches, First Halifax, Calder Valley & Huddersfield, First in Greater Manchester, Little Gem, Go North West, Diamond Bus North West, Harris Travel, Hattons Transport, Hiltons Travel, High Peak, Huyton Travel, Holmeswood Coaches, Link Network, The Blackburn Bus Company, Maghull Coaches, Metrolink, Olympia Travel UK Ltd, Preston Bus, Nexus Move, Rosso, Tyrers, Stagecoach Merseyside and South Lancashire, Stagecoach in Greater Manchester, Selwyn's Travel, South Pennine C.T., Stotts, Travel Assist, Team Pennine, Viking Coaches, Vision Bus, Warrington's Own Buses",GB,15806,752716,432,57.0,1.0,0.018849074551358015,0.14114244603193396,declared,0.8747568786273058,0.9996779822994142,0.01822181174066489,distance,660129,0.29485449056169327,31,0.03225806451612903,1,True,9.536817190603518,0.007547169811320755,True
mdb-1106,"Manila Light Rail Transit Authority, LTFRB, Manila Metro Rail Transit Corporation, MARINA, Philippine National Railways, The Fort Bus",PH,1810,76736,456,73.0,1.0,0.02090283569641368,0.03908537672192091,not_declared,,,,,0,,0,,0,False,,,
mdb-1109,Roosevelt Island Operating Corporation Tramway (RIOC Tramway),US,250,2566,35,66.0,4.0,0.004676539360872954,0.298936170212766,declared,0.700709219858156,0.9988151658767772,0.0,distance,1976,1.0,1,0.0,0,False,2.727272727272727,,
mdb-111,SunTran Utah,US,177,3048,12,60.0,1.0,0.7755905511811023,0.8905426356589148,not_declared,,,,,0,,0,,0,False,,,
mdb-1110,Wave Transit,US,512,2772,61,94.0,1.0,0.01911976911976912,0.3118148599269184,declared,0.6881851400730816,1.0,0.0,stopcount,2260,0.0,0,,0,False,0.00913242009132407,,
mdb-1111,Codiac Transport,CA,578,23889,256,46.0,1.0,0.012725522206873457,0.10708300976825928,declared,0.9070993583193689,1.0,0.015634856267459675,distance,21847,1.0,0,,0,False,6.667172894171263,,
mdb-1115,"Freiburger Verkehrs AG (VAG), R.A.S.T. Reisen (RAST), Tuniberg Express",DE,1983,26510,22,60.0,30.0,0.846812523576009,0.7619281504350267,not_declared,,,,,0,,0,,1,True,0.2672684458398744,0.0,True
mdb-1120,"Niš-ekspres, Lasta a.d. Beograd, Strela-Obrenovac",RS,2006,3377,9,120.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,1.528409090909091,,
mdb-1121,Knoxville Area Transit (KAT),US,1378,21741,12,60.0,60.0,1.0,1.0,declared,0.8422952494466202,1.0,1.0,distance,0,,0,,0,False,0.08196721311475409,,
mdb-1122,Kocaeli,TR,23440,1132697,387,18.0,1.0,0.005036651461070348,0.033848637003438035,not_declared,,,,,0,,0,,1,True,0.0,0.0,False
mdb-1123,Komunikacja Miejska Łomianki,PL,55,958,7,60.0,30.0,0.9603340292275574,0.981243830207305,not_declared,,,,,0,,0,,0,False,0.0,,
mdb-1127,Waltti - Kotka,FI,473,18233,263,50.0,1.0,0.024077222618329404,0.10936504565725207,declared,0.9431407942238267,0.972922502334267,0.05730368702504925,distance,8869,0.16033374675837186,5,0.2,0,False,1.3850308641975309,,
mdb-1128,Waltti - Kouvola,FI,301,11716,13,60.0,60.0,1.0,1.0,declared,0.9127853881278539,1.0,1.0,distance,0,,0,,0,False,1.2307692307692308,,
mdb-1129,"Haarasilta Toivo Samuli, Järvisen Liikenne Oy, Koiviston Auto Oy, Lehtimäen Liikenne Oy, Bus Travel Oy Reissu Ruoti, Tilausliikenne Kuisma Ky",FI,1652,65810,276,46.0,1.0,0.04034341285518918,0.12083302453123843,declared,0.9201660120062255,0.9901596732268845,0.04540988095813399,distance,49144,0.02340061859026534,46,0.0,0,False,8.519300003711539,,
mdb-1130,Mikkeli,FI,374,11053,30,60.0,30.0,0.6056274314665702,0.6108929039015449,declared,0.9854237584009776,0.9640718562874252,0.6056687333923826,distance,608,0.01644736842105263,0,,0,False,4.0509607351712615,,
mdb-1131,Waltti - Vaasa,FI,439,16396,28,40.0,10.0,0.24835325689192486,0.15752098127824402,not_declared,,,,,0,,0,,0,False,0.4468911917098445,,
mdb-1135,Bizkaibus,ES,4203,91342,819,98.0,1.0,0.015578813689211973,0.015929296098734443,not_declared,,,,,0,,0,,0,False,5.787179487179487,,
mdb-1138,Bus Regione Piemonte,IT,10601,86507,65,240.0,60.0,0.9998612829019617,0.999938288746953,not_declared,,,,,0,,0,,0,False,,,
mdb-1143,I-RIDE Trolley (I-RIDE),US,75,4861,81,36.0,1.0,0.015428924089693478,0.0028363047001620746,not_declared,,,,,0,,0,,0,False,,,
mdb-1144,InterCity Group,NZ,140,1182,43,600.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,,,
mdb-1147,Mobilità e Trasporti Molfetta,IT,64,2170,7,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,,,
mdb-1149,Shimada Local Voluntary Operation Bus,JP,182,4525,14,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,0.0,,
mdb-1150,Komunikacja Miejska Płock,PL,1356,31260,17,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,3.276005304907039,,
mdb-1151,Komunikacja Miejska Bielawa Dzierżoniów,PL,843,15705,8,120.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,1.8375886524822698,,
mdb-1155,Rodoviária de Lisboa,PT,2000,62983,201,41.0,1.0,0.00970103043678453,0.04385762430174046,not_declared,,,,,0,,0,,0,False,,,
mdb-1156,Potomac and Rappahannock Transportation Commission (PRTC) Omniride,US,639,11969,403,99.0,1.0,0.05129918957306375,0.27177783052456683,declared,0.7424638025160218,1.0,0.01918158567774936,distance,7011,0.5101982598773356,0,,0,False,2.947916666666667,,
mdb-1158,SRTMedenine,TN,66,799,28,600.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,,,
mdb-116,"Tehama Rural Area Express (TRAX), Susanville Indian Rancheria Public Transportation Program",US,71,373,12,300.0,60.0,1.0,1.0,declared,0.9366262814538676,1.0,1.0,distance,0,,0,,0,False,,,
mdb-1161,TRAINOSE,GR,58,341,33,240.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,,,
mdb-1172,Verkehrsverbund Mittelthüringen (VMT),DE,18155,236935,66,120.0,60.0,0.9650410450123451,0.972731117777447,not_declared,,,,,0,,0,,1,True,0.5580582384315986,0.0,True
mdb-1173,Verkehrsverbund Rhein-Neckar,DE,33912,580323,46,60.0,60.0,0.9999896609302061,0.9999795933424065,not_declared,,,,,0,,0,,1,True,1.3495640265058362,1.296970944606984,True
mdb-1175,ZDZiT Olsztyn,PL,2181,45531,7,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,1,True,5.285056390977444,0.0,True
mdb-1176,ZTZ Rybnik,PL,1022,22085,11,120.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,0.8144796380090498,,
mdb-1177,Autolinee Mugello Valdisieve,IT,875,20996,25,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,10.211180124223603,,
mdb-1179,Agence métropolitaine de transport,CA,183,366,12,600.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,85.23848684210526,,
mdb-1181,Agence métropolitaine de transport CRT Lanaudière,CA,143,6106,55,30.0,1.0,0.35129380936783494,0.6500240038406145,declared,0.7452392382781245,0.8153266331658291,0.593515138501181,distance,1893,0.11568938193343899,258,0.015503875968992248,0,False,,,
mdb-1183,Filsland Verkehrsverbund,DE,1986,29889,21,60.0,60.0,0.9999330857506106,0.9999691472294212,not_declared,,,,,0,,0,,0,False,3.753968253968254,,
mdb-1185,Airpullmann,IT,904,20288,20,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,20.596970863817223,,
mdb-1186,Петербургский метрополитен - Petersburg Metro,RU,64358,789989,36,120.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,1,True,6.974701906583436,9.242746202423621,False
mdb-1189,Blacksburg Transit,US,942,17604,212,67.0,1.0,0.01278118609406953,0.15485819044537905,declared,0.857435565620619,1.0,0.014337819142246258,distance,15674,1.0,0,,0,False,0.8044677544677545,,
mdb-1194,"Bus Company S.r.l., Gunetto Autolinee S.r.l., Bus Company S.r.l., GelosoBus S.r.l., RT Piemonte S.r.l., Autolinee Nuova Benese S.r.l., Autolinee Allasia S.r.l., Nuova S.A.A.R. S.r.l., SAV Autolinee S.r.l., S.A.C. S.r.l., Autolinee Valle Pesio S.r.l., ACTP S.r.l., Nuova Beccaria S.r.l., Giors S.n.c., Consorzio Trasporti GRANDA BUS",IT,2048,47396,30,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,6.28996138996139,,
mdb-1198,Long Beach Transit (LBT),US,1941,89119,237,60.0,1.0,0.0678867581548267,0.20735435409206043,declared,0.8549109092497161,1.0,0.07283245852649324,distance,72600,0.9985674931129477,0,,0,False,8.171790643439268,,
mdb-120,Regional Transportation Commission (RTC),US,1390,25762,9,60.0,60.0,1.0,1.0,declared,0.8380825485267843,1.0,1.0,stopcount,0,,0,,0,False,8.113718411552346,,
mdb-1208,Green Bus Thailand,TH,119,818,20,1500.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,,,
mdb-121,Josephine County Transit (JCT),US,84,1850,38,60.0,1.0,0.8032432432432433,0.9041780199818347,declared,0.10127157129881925,1.0,0.053811659192825115,distance,211,1.0,0,,0,False,0.0,,
mdb-1210,"Los Angeles Department of Transportation (LADOT, DASH, Commuter Express)",US,3131,88647,48,60.0,60.0,1.0,1.0,declared,0.8304653852289041,1.0,1.0,distance,0,,0,,0,False,1.3838849701573521,,
mdb-1220,Colectivos Buenos Aires,AR,145990,9577006,827,56.0,2.0,0.029911957870758357,0.04705144245969301,declared,0.8797060612888804,0.15051527019120303,0.03290345383072184,distance,8279917,0.7501267222847765,851954,0.15987717646727406,0,False,0.0,,
mdb-1224,Rurtalbahn GmbH | ABELLIO Rail | VIAS GmbH| Aachener Straßenbahn und Energieversorgungs-AG | Rurtalbus GmbH | WestVerkehr GmbH | Staatsbahnen | National Express | ASEAG Netliner,DE,9662,234578,39,60.0,60.0,0.902910758894696,0.9522070550516493,not_declared,,,,,0,,0,,2,True,0.3953333333333333,5.0,False
mdb-1227,Waltti - Joensuu,FI,700,28536,16,60.0,60.0,1.0,1.0,declared,0.9726713077498418,1.0,1.0,distance,0,,0,,0,False,0.19106407995296884,,
mdb-123,UTrans,US,79,2115,138,60.0,1.0,0.5947990543735224,0.7081056466302368,declared,0.4553734061930783,1.0,0.359,distance,641,0.8783151326053042,0,,0,False,,,
mdb-1235,Delaware Transit Corporation (DART First State),US,1882,75702,494,46.0,1.0,0.02293202293202293,0.16870047033051994,not_declared,,,,,0,,0,,0,False,7.061476744992029,,
mdb-1237,IndyGo,US,1611,90347,258,45.0,1.0,0.016193122073782196,0.11735792426977533,declared,0.8983448965832228,1.0,0.017479724004357825,distance,77110,0.874205680197121,0,,0,False,3.4824508523647557,,
mdb-1240,Atomic City Transit,US,213,2216,11,60.0,60.0,1.0,1.0,declared,0.7301867743563857,1.0,1.0,distance,0,,0,,0,False,0.0,,
mdb-1245,City of Glendale,US,700,78,2,60.0,,0.9871794871794872,0.9992935358530555,declared,0.8154137054182695,0.9992935358530555,,stopcount,0,,0,,0,False,0.0,,
mdb-1246,Santa Barbara Metropolitan Transit District (MTD),US,960,19811,263,70.0,1.0,0.040381606178385744,0.2532376871599827,declared,0.7727600982138558,1.0,0.03364276369073578,distance,15511,0.3434336922184256,0,,0,False,1.2995051085568325,,
mdb-125,Basin Transit Service (BTS),US,85,1688,14,60.0,60.0,1.0,1.0,declared,0.0038330494037478705,1.0,1.0,distance,0,,0,,0,False,,,
mdb-1250,Unobus,JP,265,9600,8,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,12.706069751844398,,
mdb-1251,MerseyLink,AU,208,3493,213,55.0,1.0,0.18093329516175208,0.4177708495713172,declared,0.896002024291498,1.0,0.3481675392670157,stopcount,2241,0.004016064257028112,0,,0,False,,,
mdb-1252,HofBus,DE,557,8647,9,60.0,60.0,0.9910951775182144,0.9926384295316334,not_declared,,,,,0,,0,,0,False,0.0,,
mdb-1255,Komia Liikenne,FI,153,3356,9,60.0,60.0,1.0,1.0,declared,0.89275875639512,1.0,1.0,distance,0,,0,,0,False,0.0,,
mdb-1258,Pays de la Loire,FR,1973,13463,56,300.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,2,False,17.011278195488725,7.892549283385936,
mdb-1259,TER Pays de la Loire,ES,935,8775,48,240.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,2,True,14.878048780487806,8.578508954602249,True
mdb-1262,Delhi Transport Corporation,IN,78507,3166198,736,114.0,1.0,0.02001675195297325,0.04044651433081604,not_declared,,,,,0,,0,,0,False,0.0,,
mdb-1267,Movibus S.r.l.,IT,1168,18184,25,120.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,16.43043499773348,,
mdb-1271,Komunikacja Miejska - Bolesławiec,PL,339,6416,8,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,5.293333333333333,,
mdb-1272,"Cascais Próxima, E.M., S.A.",PT,2053,61550,249,57.0,1.0,0.20157595450852966,0.3716963036334764,declared,0.7173875446126755,0.8576356050069541,0.18026211975103007,distance,37403,0.5947383899687191,2498,0.39431545236188953,0,False,5.758425196850394,,
mdb-1277,Taichung,TW,21484,1130316,410,59.0,1.0,0.015872552454357897,0.023141133966552065,not_declared,,,,,0,,0,,0,False,0.0,,
mdb-1279,Rochester City Lines,US,79,402,32,480.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,,,
mdb-128,Cherriots,US,1627,34201,233,53.0,1.0,0.034414198415251014,0.23191358713855084,not_declared,,,,,0,,0,,0,False,7.777509093915345,,
mdb-1287,Brite,US,53,183,19,300.0,60.0,1.0,1.0,declared,0.6766666666666666,1.0,1.0,stopcount,0,,0,,0,False,,,
mdb-1292,Rejseplanen,SE,37004,1072727,89,60.0,30.0,0.7521401064762983,0.8775349313266516,not_declared,,,,,0,,0,,3,True,6.179508776546155,2.2235059438942932,True
mdb-1294,Roma Servizi per la Mobilità,IT,33096,954694,654,66.0,1.0,0.05221882613696116,0.1317336509644202,declared,0.8649842060773235,0.5433051996195583,0.06749125323364416,distance,673216,0.7530926181195932,60982,0.18128300154143845,2,True,8.515953094739155,1.47005772005772,True
mdb-1295,Yolo County Transportation District (Yolobus),US,201,7020,204,70.0,1.0,0.07962962962962963,0.32003877579282647,declared,0.6834233485666805,1.0,0.005065856129685917,distance,4910,1.0,0,,0,False,5.278017241379311,,
mdb-1297,Strathcona County Transit,CA,634,9919,25,60.0,60.0,1.0,1.0,declared,0.7400120156203064,1.0,1.0,distance,0,,0,,0,False,7.545551982851018,,
mdb-13,"San Diego International Airport, Metropolitan Transit System (MTS)",US,6618,174276,30,60.0,60.0,1.0,1.0,declared,0.8070242182872388,1.0,1.0,distance,0,,0,,1,True,10.948266325095233,0.08771929824561403,True
mdb-1304,Kitsap Transit,US,1112,26477,365,42.0,1.0,0.03066812705366922,0.1993838347227256,declared,0.8243928959768032,1.0,0.028841503627170806,distance,22089,0.5590565439811671,0,,0,False,5.596354166666666,,
mdb-1305,CH_Yuanlin Passenger Transport (General Manager) | CH_中鹿客運(公總) | CH_彰化客運(公總),TW,50,3063,194,48.0,1.0,0.007182500816193275,0.0130475302889096,not_declared,,,,,0,,0,,0,False,,,
mdb-1306,"NT_Total passenger (common total), NT_南投客運(公總), NT_全航客運(公總)",TW,65,6532,133,48.0,1.0,0.01148193508879363,0.006214946187661058,not_declared,,,,,0,,0,,0,False,0.0,,
mdb-131,Lane Transit District (LTD),US,1338,5989,13,60.0,60.0,1.0,1.0,declared,0.6821499849632282,1.0,,stopcount,0,,0,,0,False,5.897583429228998,,
mdb-1313,Metro Christchurch,NZ,1935,128684,506,35.0,1.0,0.01216934506232321,0.1295703699167075,declared,0.8852584517393435,1.0,0.016750838839115847,stopcount,113699,0.0235094415957924,0,,0,False,9.057584899496348,,
mdb-1321,"Samtrafiken, SJ, NSB, NSB/SJ, Visingsöleden, UL, Sörmlandstrafiken, ÖstgötaTrafiken, JLT, Länstrafiken Kronoberg, KLT, Region Gotland, Blekingetrafiken, Gällivare Stadstrafik, Hallandstrafiken, Värmlandstrafik, VL, Dalatrafik, X-trafik, Din Tur, Destination Gotland, Länstrafiken Jämtland, Länstrafiken Västerbotten, Länstrafiken Norrbotten, SL, Skånetrafiken, Flygbussarna, Västtrafik, Ventrafiken, Arlanda Express, Länstrafiken Örebro, Öresundståg, BT Buss, Mälartåg, Vy Tåg, Värmlandstrafik, Waxholmsbolaget, FlixTrain, Bus4You, Nettbuss Express, Skelleftebuss, Y-buss, MasExpressen, Silverlinjen, Härjedalingen, Merresor Express, ForSea, Snälltåget, Nikkaluoktaexpressen, Trafikverket Färjerederiet, Bergkvarabuss, Vy Nattåg, Vy Norrtåg, Krösatågen, Tågab, Karlstadsbuss, Luleå Lokaltrafik, Trosabussen, Ressels Rederi, Haparanda lokaltrafik, Roslagens Sjötrafik, Piteå Lokaltrafik, Strömma, Boden Stadstrafik, Snötåget, Kiruna Stadstrafik, Stadsbussarna Östersund, Krösatågen, SJ NORGE, Skärgårdsbåtarna i Uddevalla, MTRX, Stavsnäs Båttaxi, Söne Buss, Kalix stadstrafik, Flixbus, Stockholms stad",PL,115187,2208238,57,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,2,True,7.6401893648071635,13.36859045440936,False
mdb-1326,Zarząd Transportu Publicznego w Krakowie (ZTP Kraków),PL,8699,179930,14,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,1.1826298804097408,,
mdb-135,"LINX Transit, Linn-Benton Loop, Albany Transit System",US,89,1713,134,77.0,1.0,0.06538237011091652,0.32075471698113206,declared,0.6892341842397336,1.0,0.014492753623188406,distance,1224,0.795751633986928,0,,0,False,0.0,,
mdb-142,Valley Regional Transit,US,698,12888,348,64.0,1.0,0.11514587212911236,0.1629618725158251,declared,0.7896363904018843,0.5874737578726382,0.049869500372856077,distance,10177,0.6237594576004717,661,0.018154311649016642,0,False,15.368559218559216,,
mdb-147,Valley Metro (VM),US,7310,325323,49,60.0,60.0,1.0,1.0,declared,0.8651671709991607,1.0,1.0,stopcount,0,,0,,1,True,6.966594332301061,0.0,True
mdb-148,Sun Metro,US,1944,47625,364,60.0,1.0,0.01568503937007874,0.14823780992152352,declared,0.8655207892029293,1.0,0.01589632426636832,distance,24633,0.2796248934356351,0,,0,False,0.14696044211751008,,
