feed_id,agency,country,fail_reason
tld-5869,MRC de Montcalm,CA,insufficient fixed-route bus service
tld-5874,Ride Norfolk,CA,insufficient fixed-route bus service
tld-5877,Schoharie County Transit,US,insufficient fixed-route bus service
tld-5889,(Phnom Penh City Bus) រថយន្ត​ក្រុង​សាធារណៈ ,KH,insufficient fixed-route bus service
tld-5899,Lakeland Area Mass Transit District,US,insufficient fixed-route bus service
tld-601,McGrath Coaches,IE,insufficient fixed-route bus service
tld-61,Virginia Railway Express,US,insufficient fixed-route bus service
tld-623,John Kearns,IE,insufficient fixed-route bus service
tld-635,Dublin Bus Nitelink,IE,no usable service date
tld-6678,Harpers Ferry National Historical Park,US,insufficient fixed-route bus service
tld-6681,Yosemite National Park,US,insufficient fixed-route bus service
tld-6682,Zion National Park,US,insufficient fixed-route bus service
tld-6690_1,Bili,CA,insufficient fixed-route bus service
tld-6691,Réseau express métropolitain,CA,insufficient fixed-route bus service
tld-6692,MRC du Haut-Saint-Laurent,CA,insufficient fixed-route bus service
tld-6708,Open Plains Transit,US,insufficient fixed-route bus service
tld-6719,Havasu Landing Resort & Casino Ferry,US,insufficient fixed-route bus service
tld-6724,City of Irvine,US,insufficient fixed-route bus service
tld-6735,City of Jacksonville,US,insufficient fixed-route bus service
tld-6741,My Ride Rock Hill,US,insufficient fixed-route bus service
tld-6743,Maricopa Express Transit,US,insufficient fixed-route bus service
tld-6745,"Propark Mobility, Columbia County Public Transportation",US,insufficient fixed-route bus service
tld-6747,Oswego County Public Transit,US,insufficient fixed-route bus service
tld-6748,Niagara Frontier Transportation Authority,US,insufficient fixed-route bus service
tld-6755,Denman Island Bus Service,CA,insufficient fixed-route bus service
tld-6756,Gabriola Community Shuttle,CA,insufficient fixed-route bus service
tld-6757,Hornby Island Bus,CA,insufficient fixed-route bus service
tld-6758,Keretapi Tanah Melayu Berhad,MY,insufficient fixed-route bus service
tld-679,City of Sierra Vista,US,insufficient fixed-route bus service
tld-688,Jump Around Carson,US,insufficient fixed-route bus service
tld-6897,West Coast Trail Express,CA,insufficient fixed-route bus service
tld-6902,Bandalier National Monument,US,insufficient fixed-route bus service
tld-6905,Fort Matanzas National Monument,US,insufficient fixed-route bus service
tld-6906,Fort Sumter and Fort Moultrie National Historical Park,US,insufficient fixed-route bus service
tld-6909,Statue of Liberty National Monument,US,insufficient fixed-route bus service
tld-6956,GEST S.p.A.,IT,insufficient fixed-route bus service
tld-6958,Autolinee Toscane - Servizi Sostitutivi Ferro,IT,insufficient fixed-route bus service
tld-6960,Autolinee Toscane - Debole Extraurbano CEV,IT,insufficient fixed-route bus service
tld-6980,Autolinee Toscane - Urbano Follonica,IT,insufficient fixed-route bus service
tld-6981,Autolinee Toscane - Emg Urbano Volterra,IT,insufficient fixed-route bus service
tld-6982,Autolinee Toscane - Urbano Certaldo,IT,insufficient fixed-route bus service
tld-6999,Autolinee Toscane - Urbano Montecatini Terme,IT,insufficient fixed-route bus service
tld-7002,Autolinee Toscane - Emg Extraurbano Sansepolcro,IT,insufficient fixed-route bus service
tld-7003,Autolinee Toscane - Emg Extraurbano Subbiano,IT,insufficient fixed-route bus service
tld-7007,Autolinee Toscane - Emg Extraurbano Civitella in Val di Chiana,IT,no usable service date
tld-7008,Autolinee Toscane - Emg Extraurbano Cortona,IT,insufficient fixed-route bus service
tld-7011,Autolinee Toscane - Urbano Chiusi,IT,insufficient fixed-route bus service
tld-7012,Autolinee Toscane - Urbano Chianciano Terme,IT,insufficient fixed-route bus service
tld-7013,Autolinee Toscane - Urbano Montepulciano,IT,insufficient fixed-route bus service
tld-7015,Autolinee Toscane - Emg Extraurbano Monte San Savino,IT,insufficient fixed-route bus service
tld-7016,Autolinee Toscane - Emg Extraurbano Capolona,IT,insufficient fixed-route bus service
tld-7017,Autolinee Toscane - AT Non Scolastico,IT,insufficient fixed-route bus service
tld-7034,Seldovia Bay Ferry,US,insufficient fixed-route bus service
tld-7039,Lorain County Transit,US,insufficient fixed-route bus service
tld-7041,Rochester-Genesee Regional Transportation Authority,US,insufficient fixed-route bus service
tld-7042,Rochester-Genesee Regional Transportation Authority,US,insufficient fixed-route bus service
tld-7043,Rochester-Genesee Regional Transportation Authority,US,insufficient fixed-route bus service
tld-7068_1,West Virginia University Morgantown Personal Rapid Transit,US,insufficient fixed-route bus service
tld-715,Fertagus,PT,insufficient fixed-route bus service
tld-716,Metro de Lisboa (Metro),PT,insufficient fixed-route bus service
tld-752,Public Transport Victoria,AU,missing required table
tld-768_1,Red Metropolitana de Movilidad,CL,missing required table
tld-7825,RMTEJO II - Transportes Rodoviários de Passageiros,PT,insufficient fixed-route bus service
tld-7850,Potomac Valley Transit Authority,US,insufficient fixed-route bus service
tld-7866,Town of Cranberry Isles Commuter Ferry,US,insufficient fixed-route bus service
tld-7870,West's Bus Service,US,insufficient fixed-route bus service
tld-7871,Western Maine Transportation Services,US,insufficient fixed-route bus service
tld-7876,RDL RODOVIÁRIA DO LIS II,PT,insufficient fixed-route bus service
tld-7877,RDL RODOVIÁRIA DO LIS,PT,insufficient fixed-route bus service
tld-7891,Scania Transport Services,SE,insufficient fixed-route bus service
tld-7914,Hendry County Transit System,US,insufficient fixed-route bus service
tld-7915,Capital Area Rural Transportation,US,insufficient fixed-route bus service
tld-7921,Hinton Transit,CA,insufficient fixed-route bus service
tld-7925,Chatham Area Transit,US,insufficient fixed-route bus service
tld-7929,Fond du Lac Area Transit,US,insufficient fixed-route bus service
tld-7930,Mission Viejo,US,insufficient fixed-route bus service
tld-7941,OSU-Stillwater Community Transit,US,insufficient fixed-route bus service
tld-821,The Victoria Clipper,CA,insufficient fixed-route bus service
tld-857,Régie de transport en commun de Shawinigan,CA,insufficient fixed-route bus service
tld-942,LakeXpress,US,insufficient fixed-route bus service
